system:index,n_obs,region,vh_mean_db,vh_median_db,vh_p90_db,vv_mean_db,vv_median_db,vv_p90_db,vv_vh_ratio_mean_db,vv_vh_ratio_mean_lin,week_start,.geo
73,0,dubai_creek_harbour,,,,,,,,,2016-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,1,dubai_creek_harbour,-22.84654124527614,-23.12696224186415,-18.133061331720096,-15.38133915628765,-15.875092721457458,-9.875279522037392,7.465202088988385,9.073238380843003,2016-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,0,dubai_creek_harbour,,,,,,,,,2016-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,0,dubai_creek_harbour,,,,,,,,,2016-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,0,dubai_creek_harbour,,,,,,,,,2016-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,0,dubai_creek_harbour,,,,,,,,,2016-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,0,dubai_creek_harbour,,,,,,,,,2016-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,0,dubai_creek_harbour,,,,,,,,,2016-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,0,dubai_creek_harbour,,,,,,,,,2016-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,0,dubai_creek_harbour,,,,,,,,,2016-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,0,dubai_creek_harbour,,,,,,,,,2016-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,0,dubai_creek_harbour,,,,,,,,,2016-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,0,dubai_creek_harbour,,,,,,,,,2016-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,2,dubai_creek_harbour,-23.35546565980618,-23.62458810791528,-18.123849684449006,-15.697079462141248,-16.373316408041333,-10.124801933993103,7.6583861976647825,9.222968143490558,2016-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,0,dubai_creek_harbour,,,,,,,,,2016-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,2,dubai_creek_harbour,-23.505652603118804,-23.87553678746648,-18.126824601087133,-15.99129764919029,-16.62586334740249,-10.366915524151166,7.514354953928483,9.649787746673832,2016-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,0,dubai_creek_harbour,,,,,,,,,2016-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,0,dubai_creek_harbour,,,,,,,,,2016-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,0,dubai_creek_harbour,,,,,,,,,2016-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,2,dubai_creek_harbour,-23.363053282261347,-23.624550780751044,-18.1279478376026,-15.802157184103443,-16.376108702692893,-9.875150870910607,7.560896098158165,9.562462079740007,2016-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,0,dubai_creek_harbour,,,,,,,,,2017-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,0,dubai_creek_harbour,,,,,,,,,2017-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,2,dubai_creek_harbour,-23.35466243128873,-23.626530517410785,-17.625001854059352,-15.563844561131397,-16.37691534955138,-9.382426162221408,7.790817870157434,10.92170764793228,2017-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,0,dubai_creek_harbour,,,,,,,,,2017-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,0,dubai_creek_harbour,,,,,,,,,2017-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,2,dubai_creek_harbour,-22.722717172293386,-23.12365057208413,-16.87535530373059,-14.269997889329872,-15.124883049710975,-8.120769394486937,8.45271928296356,12.07704991383102,2017-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,0,dubai_creek_harbour,,,,,,,,,2017-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,2,dubai_creek_harbour,-23.048247794450724,-23.376496518168892,-17.11938385835474,-14.395697514385349,-15.123832921516133,-8.379505055972608,8.652550280065505,13.780397103587147,2017-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,1,dubai_creek_harbour,-21.28600357322932,-21.627581811822754,-15.377386780634767,-11.926385494177662,-12.377112004709906,-5.117770721629374,9.359618079051609,15.09171066010169,2017-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,3,dubai_creek_harbour,-22.919109958549576,-23.374938464999186,-17.631502108480888,-14.098650376515636,-14.627100014879828,-8.62657265950042,8.820459582033768,10.036780095606908,2017-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,0,dubai_creek_harbour,,,,,,,,,2017-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,2,dubai_creek_harbour,-22.71968719957528,-23.37541312824835,-17.12218005652124,-13.983116710454855,-14.626487095731576,-8.1246104932444,8.73657048912038,9.832952576653042,2017-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,1,dubai_creek_harbour,-22.697193879893124,-23.12412710255193,-16.633076237213302,-14.224298196215715,-15.252832897694784,-7.752755300232403,8.47289568367727,13.097450416606973,2017-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,1,dubai_creek_harbour,-22.730037297374523,-23.125054239629023,-16.8692250944806,-13.812056136850844,-14.62615320302466,-7.631887540469311,8.917981160523322,14.645738740113588,2017-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,2,dubai_creek_harbour,-22.55886097623135,-23.125651560532393,-17.127761060464383,-14.110461147840857,-14.628323409289168,-8.38159622236392,8.448399828390698,9.300997555959261,2017-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,0,dubai_creek_harbour,,,,,,,,,2017-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,2,dubai_creek_harbour,-22.68733740661303,-23.37567115065956,-17.130359458317272,-14.239995633924583,-14.8733194634162,-8.374621565784476,8.447341772688366,9.18425426802401,2017-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,1,dubai_creek_harbour,-22.636677634139044,-23.127640795926105,-16.62334252813899,-14.558586517461471,-15.12448892275691,-8.374489904869316,8.078091116677466,11.296071161692433,2017-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,1,dubai_creek_harbour,-22.762421620313095,-23.124854385514727,-16.876296451658327,-14.397440817761765,-14.876445966379098,-8.37187381158643,8.36498080255127,12.67658338393495,2017-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,1,dubai_creek_harbour,-22.716953568766307,-23.125644991162144,-16.62429646363898,-14.592182194994212,-15.372686582646098,-8.629894163430604,8.124771373771743,11.48951584100279,2017-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,1,dubai_creek_harbour,-22.650719028653626,-23.126332646080627,-16.62393162573807,-14.139457799130748,-14.875051942127607,-8.128842594061576,8.511261229522784,12.814851268532143,2017-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,2,dubai_creek_harbour,-22.454356023493787,-23.126933058476947,-16.8770969371817,-13.979054853250664,-14.625778941682523,-8.130321016732193,8.475301170242739,9.34175798145466,2017-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,0,dubai_creek_harbour,,,,,,,,,2017-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,2,dubai_creek_harbour,-22.180436886344392,-22.876996902769722,-16.634144040153064,-13.957340452070882,-14.625948929924844,-8.382992727273658,8.223096434273524,8.652291949448284,2017-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,1,dubai_creek_harbour,-22.13987168184485,-22.623772303556603,-16.122712029272716,-14.091718019650267,-14.876017003379081,-8.12315387360291,8.04815366219443,11.303649413717094,2017-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,1,dubai_creek_harbour,-22.271264839009852,-22.623196872450876,-16.377789455907994,-13.737233840526338,-14.378665656023902,-7.381775513150056,8.534030998483537,12.770020305900118,2017-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,2,dubai_creek_harbour,-22.21397780627162,-22.8740443744507,-16.623439662566142,-13.981873327099066,-14.874583714342787,-8.126290114176049,8.232104479172891,8.605756934427076,2017-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,0,dubai_creek_harbour,,,,,,,,,2017-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,2,dubai_creek_harbour,-22.061742579450485,-22.875575683581676,-16.129449193679513,-14.121034332382164,-14.877785083738972,-7.876969363594978,7.9407082470682715,8.285413263997059,2017-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,1,dubai_creek_harbour,-21.99489767098493,-22.625652293983016,-15.876880554528544,-14.000343529461876,-14.876377306136114,-7.377256185444866,7.994554141523093,11.322000868397147,2017-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,1,dubai_creek_harbour,-21.92313056333633,-22.376338046590725,-15.871841175118663,-13.606391005008247,-14.375251568798632,-6.8790871229169195,8.316739558328402,12.302946670377683,2017-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,1,dubai_creek_harbour,-22.02494514085555,-22.6285818016667,-15.877203320152464,-13.94911001846704,-14.878402860665437,-7.374270221160723,8.075835122388664,11.222813209858204,2017-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,1,dubai_creek_harbour,-22.09196967947044,-22.62452259518379,-15.878988403188439,-13.621968100427164,-14.376121731747194,-7.128758850046073,8.470001579043032,13.17961544584707,2017-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,2,dubai_creek_harbour,-21.899151910921194,-22.62655682226264,-16.380271958385173,-13.492689564360102,-14.375100699534164,-7.376857743548573,8.406462346560904,8.991454725996752,2017-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,0,dubai_creek_harbour,,,,,,,,,2017-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,2,dubai_creek_harbour,-21.777310603489422,-22.375252497537556,-16.124280985553526,-13.612624889757956,-14.375257291122356,-7.626142588916631,8.164685713731473,8.587729121935725,2017-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,1,dubai_creek_harbour,-22.014966480968624,-22.628627081501737,-15.627888273821723,-13.894456006353197,-14.876770767037796,-7.372848332202438,8.120510474615507,11.19695832798497,2017-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,1,dubai_creek_harbour,-21.785222232681452,-22.123726402931567,-15.878600860123601,-13.345861433424835,-14.124634543867135,-6.629551690898587,8.43936079925684,12.548966062561515,2017-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,2,dubai_creek_harbour,-21.839872498609118,-22.625654050945737,-16.131208824576333,-13.414739338095453,-14.127350528851586,-7.130091770744744,8.425133160513717,9.111228745587969,2017-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,0,dubai_creek_harbour,,,,,,,,,2017-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,2,dubai_creek_harbour,-21.95836495942258,-22.627421129111013,-16.37680353918759,-13.552319260596597,-14.377221053421211,-7.129268637490511,8.406045698825745,9.12877166984732,2017-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,1,dubai_creek_harbour,-21.722941198156537,-22.373563204454396,-15.379382315925655,-13.804595923480827,-14.622936959949364,-7.129653398358751,7.918345274675564,10.962283134103568,2017-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,1,dubai_creek_harbour,-21.853710220084256,-22.375049240925506,-15.632805940680838,-13.55129891490766,-14.373929155519104,-6.624448887130857,8.302411305176575,12.235732315102515,2017-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,1,dubai_creek_harbour,-22.058043980356917,-22.625400955747164,-15.623239085286526,-13.892912720651678,-14.878241832287907,-7.124997451007724,8.16513125970571,11.641799356390846,2017-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,1,dubai_creek_harbour,-21.828395366920418,-22.373848422294692,-15.882067728614174,-13.315432721841061,-14.124800663469129,-6.372006598361135,8.512962645079405,12.681836201188993,2017-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,2,dubai_creek_harbour,-21.795285699253892,-22.624741228012898,-15.877814040274346,-13.49776522388945,-14.375664969259745,-7.123117784101899,8.297520475364667,8.730184376159173,2017-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,0,dubai_creek_harbour,,,,,,,,,2017-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,2,dubai_creek_harbour,-21.68161495037422,-22.375026849616205,-15.872822991847313,-13.451385073154245,-14.380481368786867,-6.877206367032856,8.230229877219829,8.674470330434747,2017-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,1,dubai_creek_harbour,-21.857236489888436,-22.626584424791687,-15.127914880698395,-13.708696435934472,-14.623523770670904,-6.380486809613368,8.148540053953782,12.149483387068386,2017-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,1,dubai_creek_harbour,-21.606422234111267,-22.126409153176148,-15.380382071732129,-13.166364946606876,-14.123141114404131,-6.124189593547536,8.440057287504255,11.803440927912751,2017-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,2,dubai_creek_harbour,-21.243110359859674,-22.129444467709117,-15.126940823702876,-12.350573514772355,-13.126747955804738,-5.126718466962973,8.8925368450875,10.254498746138461,2017-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,0,dubai_creek_harbour,,,,,,,,,2017-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,2,dubai_creek_harbour,-21.578864055783658,-22.37669707601799,-15.375575820099199,-13.074554550042377,-13.8742974148961,-6.122720289820344,8.504309505741208,9.309219398021094,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,1,dubai_creek_harbour,-21.593889282420502,-22.378176176506525,-14.870946950018428,-12.871736608121765,-13.752961015118334,-5.749571487821605,8.722152674298705,13.08075951161029,2018-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,1,dubai_creek_harbour,-21.592750606514564,-22.120770566280147,-15.12533319432608,-12.827425751330964,-13.626225156671618,-5.874725542727706,8.765324855183806,13.446707725547503,2018-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,1,dubai_creek_harbour,-21.738514601687072,-22.37311745041502,-14.87335145592398,-13.466174810998977,-14.375229818390824,-6.129995801145865,8.272339790687994,11.883151540738837,2018-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,1,dubai_creek_harbour,-21.572077973402635,-22.12474190839832,-15.129634827950923,-12.631160883535111,-13.623933574302686,-5.633423153508458,8.940917089867236,13.980439559235357,2018-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,2,dubai_creek_harbour,-21.508747148064547,-22.377103013615603,-15.129086096785962,-12.983051124421122,-13.875811748929463,-6.379561707976889,8.525696023643881,9.26700450096271,2018-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,0,dubai_creek_harbour,,,,,,,,,2018-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,1,dubai_creek_harbour,-21.525235984536092,-22.375613475351678,-14.617887968530038,-13.331371032307525,-14.376272745764904,-6.3739095264761705,8.19386495222832,12.001883782081013,2018-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,1,dubai_creek_harbour,-21.72336461937097,-22.37806710887205,-14.880011010242534,-13.652802660014576,-14.62193541759596,-6.627225931431453,8.070561959356615,11.230590998542356,2018-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,1,dubai_creek_harbour,-21.505946685856095,-22.12688651125942,-15.129720435009068,-13.009833058378364,-13.875196926922417,-5.878012700701636,8.49611362747774,12.545560730822924,2018-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,2,dubai_creek_harbour,-22.126785749926203,-22.87462268196785,-15.123583762872261,-13.4115218019437,-14.377283585288058,-6.626490288249813,8.715263947982253,10.321464362716558,2018-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,0,dubai_creek_harbour,,,,,,,,,2018-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,2,dubai_creek_harbour,-22.50409292918487,-23.125351728822448,-14.873456085907996,-13.190266513526783,-14.126820054674141,-6.3809828146287435,9.313826415658214,12.944929962901165,2018-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,1,dubai_creek_harbour,-21.829939694956217,-22.248032392053254,-14.256567928120406,-13.3571936216264,-14.376840672209687,-6.118146478775715,8.472746073330013,14.763546480293392,2018-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,1,dubai_creek_harbour,-21.567736196853556,-21.87702492214272,-14.375441596929745,-12.954560759225592,-13.874209340246177,-5.627052719697228,8.613175437627964,16.26739184665412,2018-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,1,dubai_creek_harbour,-22.01798527667275,-22.626043073068423,-14.631134562268798,-13.444782290083635,-14.37181627634676,-6.372657841870799,8.573202986589381,15.06021161800222,2018-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,1,dubai_creek_harbour,-22.265875321547863,-22.626642829618802,-14.628763539771024,-12.991815252436616,-13.876432044027858,-5.87755344504167,9.274060069111258,23.07611030285969,2018-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,2,dubai_creek_harbour,-21.883392810436455,-22.62545975600189,-14.872384345178082,-13.106892261060016,-14.125679469008375,-6.375208300502565,8.77650054937622,10.259953373333671,2018-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,0,dubai_creek_harbour,,,,,,,,,2018-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,2,dubai_creek_harbour,-21.824020727599844,-22.62627148372559,-14.621762350792922,-13.139622191697043,-14.126425508219352,-6.377077898213067,8.684398535902824,10.002827594409442,2018-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,1,dubai_creek_harbour,-21.771223936278705,-22.374116579316137,-14.12941611741842,-13.216955022888511,-14.374378339545522,-6.131860432340633,8.554268913390093,15.016337274256982,2018-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,1,dubai_creek_harbour,-21.81960225142708,-22.37149997357116,-14.383270435410665,-12.984916685749164,-13.876380176685506,-5.620721880739906,8.834685565678098,16.650634428764945,2018-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,2,dubai_creek_harbour,-21.769110395649932,-22.6250043486674,-14.624948558570676,-13.103809633280052,-14.128372409357072,-6.1165292081176155,8.66530076237025,10.05762065985596,2018-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
